delivery_id,order_id,delivery_status,delivery_time,rider_id
615,615,Delivered,2024-09-12 15:57:00,171
616,616,Delivered,2025-07-29 08:39:00,174
617,617,Delivered,2025-06-20 22:05:00,166
618,618,In Transit,2024-10-15 14:05:00,185
619,619,Delivered,2025-02-06 16:14:00,79
620,620,In Transit,2024-11-04 12:34:00,105
621,621,Delivered,2024-11-05 18:20:00,103
622,622,Delivered,2025-04-09 01:19:00,127
623,623,Delivered,2024-11-28 20:12:00,109
624,624,Delivered,2025-08-24 20:04:00,111
625,625,Delivered,2025-06-18 14:23:00,99
626,626,Delivered,2025-08-10 00:53:00,160
627,627,Delivered,2025-07-14 13:54:00,97
629,629,Picked Up,2024-12-04 20:59:00,68
630,630,In Transit,2025-07-13 12:43:00,92
631,631,Assigned,2025-07-31 22:26:00,126
632,632,Delivered,2025-05-02 12:50:00,174
633,633,Delivered,2025-02-04 08:01:00,55
634,634,In Transit,2025-04-15 14:12:00,145
635,635,Delivered,2025-02-25 13:52:00,18
636,636,Picked Up,2025-03-09 00:47:00,10
637,637,Delivered,2024-09-27 21:14:00,176
638,638,Picked Up,2024-09-19 15:10:00,59
639,639,Delivered,2025-01-27 09:52:00,85
640,640,Delivered,2024-11-20 19:33:00,9
641,641,Assigned,2025-02-15 03:07:00,144
642,642,In Transit,2025-03-17 09:13:00,143
643,643,Picked Up,2025-03-13 22:00:00,113
644,644,Assigned,2025-08-10 20:07:00,99
645,645,In Transit,2024-11-26 22:27:00,48
646,646,Delivered,2025-08-05 12:21:00,148
647,647,Delivered,2025-08-19 16:09:00,45
648,648,Delivered,2025-04-06 20:49:00,131
649,649,Delivered,2025-07-25 21:13:00,198
650,650,Delivered,2025-04-16 18:45:00,48
651,651,Picked Up,2025-02-01 02:50:00,101
652,652,In Transit,2024-11-18 06:15:00,94
653,653,Delivered,2024-12-17 21:12:00,64
654,654,Delivered,2024-09-28 22:22:00,143
655,655,In Transit,2025-08-16 21:11:00,20
656,656,Assigned,2024-10-03 18:46:00,103
657,657,Picked Up,2025-05-30 10:30:00,186
658,658,Delivered,2025-03-02 21:07:00,23
659,659,Assigned,2024-09-30 12:35:00,163
660,660,Delivered,2025-03-25 05:43:00,170
661,661,Assigned,2025-07-04 12:47:00,2
662,662,In Transit,2025-01-03 10:14:00,145
663,663,Delivered,2025-07-27 18:55:00,157
664,664,Picked Up,2025-06-10 12:34:00,51
665,665,Delivered,2024-12-09 21:22:00,16
666,666,Delivered,2025-07-24 14:14:00,23
667,667,Delivered,2025-01-20 16:09:00,177
668,668,Delivered,2025-08-31 16:33:00,119
669,669,Assigned,2025-08-25 09:54:00,48
670,670,Delivered,2025-04-05 23:56:00,19
671,671,Assigned,2025-06-11 07:32:00,137
672,672,Delivered,2025-08-15 14:26:00,110
673,673,Delivered,2025-04-03 07:03:00,40
674,674,Delivered,2025-06-02 13:54:00,11
675,675,Delivered,2024-10-17 11:56:00,107
677,677,In Transit,2024-10-10 19:14:00,113
678,678,Assigned,2025-03-11 09:42:00,20
679,679,Delivered,2025-07-19 21:12:00,185
680,680,Assigned,2025-07-07 18:41:00,102
681,681,Delivered,2025-05-22 22:03:00,109
682,682,Assigned,2025-01-14 17:04:00,88
683,683,Picked Up,2025-09-03 13:00:00,51
684,684,Delivered,2025-05-26 14:12:00,191
686,686,Picked Up,2025-08-08 21:57:00,153
687,687,Delivered,2024-10-09 20:20:00,69
688,688,Picked Up,2025-01-19 20:29:00,131
689,689,Delivered,2025-07-10 13:49:00,48
690,690,Assigned,2025-08-24 03:49:00,75
691,691,Picked Up,2024-09-20 16:27:00,122
692,692,Delivered,2024-12-28 20:36:00,27
693,693,Delivered,2025-02-18 21:08:00,134
694,694,Assigned,2025-08-27 22:37:00,194
695,695,In Transit,2025-04-12 17:53:00,180
696,696,Picked Up,2024-10-17 14:18:00,135
697,697,Delivered,2024-12-28 20:43:00,50
698,698,Delivered,2025-03-21 05:08:00,187
699,699,Assigned,2025-06-18 14:22:00,47
700,700,Delivered,2025-03-09 12:26:00,85
701,701,Picked Up,2025-03-06 19:00:00,188
702,702,Delivered,2025-07-21 13:34:00,199
703,703,Assigned,2024-11-04 05:13:00,55
704,704,Delivered,2025-07-30 01:31:00,137
705,705,Delivered,2025-03-29 21:17:00,157
706,706,Picked Up,2024-09-22 13:24:00,1
707,707,Assigned,2025-04-19 14:36:00,142
708,708,Delivered,2025-01-24 17:19:00,164
709,709,Delivered,2025-04-01 15:57:00,29
710,710,In Transit,2025-07-23 08:35:00,40
711,711,Delivered,2025-03-23 18:31:00,175
712,712,Picked Up,2025-05-07 21:02:00,19
713,713,Delivered,2024-10-25 01:45:00,116
714,714,Assigned,2025-07-14 20:47:00,50
715,715,Picked Up,2025-02-24 12:58:00,177
716,716,Delivered,2024-10-26 06:09:00,183
718,718,Delivered,2025-01-06 14:45:00,129
720,720,Assigned,2024-09-23 12:19:00,26
721,721,Assigned,2025-02-24 20:31:00,102
722,722,Delivered,2025-02-14 15:58:00,183
723,723,Assigned,2025-03-14 22:28:00,102
724,724,Delivered,2025-06-27 10:12:00,187
726,726,Delivered,2024-11-11 05:19:00,172
727,727,Delivered,2025-02-23 13:04:00,42
728,728,Delivered,2024-09-20 08:46:00,64
729,729,Delivered,2025-03-02 10:07:00,178
730,730,Assigned,2025-04-25 13:34:00,24
731,731,Assigned,2025-02-10 19:38:00,150
732,732,Delivered,2025-08-16 07:39:00,196
733,733,Delivered,2025-01-13 14:14:00,116
734,734,In Transit,2025-08-02 14:41:00,156
735,735,Delivered,2024-12-07 20:36:00,193
736,736,Assigned,2024-11-29 20:50:00,59
737,737,In Transit,2025-02-01 20:54:00,21
738,738,Delivered,2024-10-27 08:44:00,159
739,739,Delivered,2025-05-25 14:00:00,73
740,740,Assigned,2024-09-11 07:19:00,111
741,741,Picked Up,2024-10-23 20:48:00,110
742,742,Assigned,2025-02-25 14:21:00,72
743,743,Picked Up,2025-08-17 13:47:00,69
745,745,Delivered,2024-11-27 20:28:00,168
746,746,Picked Up,2025-06-03 17:43:00,129
747,747,Assigned,2025-07-12 19:51:00,131
748,748,Assigned,2025-05-06 09:00:00,129
749,749,Assigned,2024-12-24 19:53:00,180
750,750,Delivered,2025-07-06 14:08:00,47
751,751,Assigned,2024-10-24 20:39:00,194
752,752,Delivered,2025-03-29 10:17:00,156
753,753,Delivered,2024-11-02 19:46:00,55
754,754,Picked Up,2025-08-07 12:40:00,74
756,756,Delivered,2025-01-07 09:28:00,50
757,757,Assigned,2024-09-19 23:06:00,200
758,758,Delivered,2025-02-07 21:42:00,5
759,759,Delivered,2024-11-24 13:30:00,23
760,760,Picked Up,2024-10-29 05:25:00,170
761,761,Delivered,2025-07-25 11:10:00,21
762,762,Delivered,2024-09-27 03:04:00,146
763,763,Delivered,2025-09-02 20:35:00,165
764,764,Delivered,2024-09-08 01:35:00,125
765,765,Delivered,2025-02-11 21:23:00,126
766,766,In Transit,2025-08-15 23:59:00,47
767,767,Delivered,2025-04-04 18:12:00,63
768,768,Assigned,2024-10-03 20:41:00,182
769,769,Delivered,2025-01-02 17:47:00,94
770,770,Assigned,2024-12-22 22:23:00,41
773,773,Delivered,2025-01-24 22:10:00,79
774,774,Picked Up,2025-06-25 18:31:00,124
775,775,Delivered,2024-10-17 03:43:00,118
776,776,Assigned,2025-02-24 14:00:00,122
777,777,Delivered,2025-04-26 08:41:00,127
778,778,Assigned,2025-01-31 19:55:00,175
779,779,Delivered,2024-09-17 20:46:00,166
780,780,Delivered,2024-11-01 05:07:00,3
781,781,Assigned,2024-12-06 22:01:00,74
782,782,Assigned,2025-02-19 02:28:00,32
784,784,Delivered,2025-07-26 20:18:00,168
785,785,Delivered,2025-07-10 14:18:00,3
786,786,In Transit,2025-08-01 20:45:00,93
787,787,Delivered,2024-09-21 06:05:00,133
789,789,Delivered,2025-07-18 22:06:00,165
790,790,Assigned,2024-10-31 13:00:00,22
791,791,Delivered,2025-02-03 15:28:00,46
792,792,Assigned,2025-05-31 09:58:00,42
793,793,Delivered,2025-03-14 05:45:00,160
795,795,Delivered,2025-03-25 13:55:00,50
796,796,Delivered,2025-03-16 21:58:00,93
797,797,Delivered,2025-07-02 15:07:00,43
798,798,Delivered,2025-01-14 05:35:00,148
799,799,Assigned,2024-12-18 07:31:00,150
800,800,Delivered,2025-04-09 02:58:00,7
801,801,Delivered,2025-03-15 19:22:00,26
802,802,Delivered,2024-12-10 10:44:00,105
803,803,Delivered,2025-07-03 20:04:00,49
804,804,Delivered,2025-08-07 10:44:00,159
805,805,Delivered,2024-12-06 10:29:00,200
806,806,Delivered,2025-05-25 20:49:00,65
807,807,Picked Up,2025-02-25 21:39:00,53
808,808,Assigned,2025-04-19 13:49:00,86
809,809,Assigned,2025-01-04 21:33:00,17
810,810,Assigned,2025-02-13 13:47:00,40
811,811,Delivered,2025-02-11 13:26:00,11
812,812,Delivered,2025-01-28 16:40:00,174
813,813,Assigned,2025-01-14 21:04:00,197
814,814,Assigned,2024-12-30 12:55:00,160
815,815,Delivered,2025-03-09 11:23:00,110
816,816,Delivered,2025-04-28 04:01:00,199
817,817,Assigned,2025-05-19 22:02:00,184
818,818,Delivered,2025-07-14 20:42:00,165
819,819,Assigned,2025-05-02 20:22:00,102
820,820,Assigned,2025-03-04 09:08:00,56
821,821,Delivered,2024-09-29 03:03:00,173
822,822,Delivered,2025-01-15 21:48:00,195
823,823,Picked Up,2025-07-02 09:46:00,22
824,824,Delivered,2025-08-28 09:38:00,126
825,825,Delivered,2024-10-06 12:47:00,48
826,826,Picked Up,2025-02-11 08:37:00,138
828,828,Delivered,2024-10-10 01:41:00,43
829,829,Delivered,2025-08-28 00:14:00,116
831,831,Delivered,2024-10-20 14:30:00,167
832,832,Delivered,2025-07-25 14:44:00,65
833,833,In Transit,2025-01-30 20:39:00,128
834,834,In Transit,2024-11-14 22:06:00,40
835,835,Assigned,2024-11-03 12:57:00,5
836,836,Picked Up,2024-11-07 12:21:00,87
837,837,Delivered,2025-03-15 20:14:00,93
838,838,Assigned,2025-02-26 09:42:00,140
839,839,Picked Up,2024-10-20 17:25:00,137
840,840,Delivered,2025-07-17 21:54:00,43
841,841,Delivered,2025-07-22 14:10:00,77
842,842,Delivered,2025-06-27 11:56:00,174
844,844,Picked Up,2024-10-13 00:52:00,30
845,845,Delivered,2025-03-07 07:39:00,199
846,846,Assigned,2025-01-06 11:35:00,121
847,847,Delivered,2025-03-31 03:53:00,88
848,848,Assigned,2025-05-03 13:47:00,117
849,849,Delivered,2025-07-16 13:12:00,99
850,850,Picked Up,2025-03-22 20:57:00,75
851,851,Assigned,2025-06-16 12:35:00,173
852,852,Delivered,2025-06-20 08:03:00,38
853,853,Delivered,2025-04-11 12:31:00,41
854,854,In Transit,2025-05-08 22:16:00,70
855,855,Delivered,2025-05-14 18:55:00,73
856,856,In Transit,2025-02-26 13:58:00,117
857,857,Delivered,2025-03-03 20:55:00,142
858,858,Assigned,2025-03-11 11:51:00,88
859,859,Assigned,2025-07-09 22:24:00,116
861,861,Delivered,2025-02-06 18:51:00,19
862,862,Delivered,2025-06-02 14:18:00,192
864,864,Assigned,2025-01-17 14:12:00,105
865,865,Delivered,2024-09-15 09:49:00,27
866,866,Delivered,2025-02-16 12:41:00,141
867,867,Delivered,2025-02-07 13:27:00,188
868,868,Assigned,2024-11-09 20:29:00,120
869,869,Assigned,2024-10-28 17:42:00,30
870,870,Assigned,2025-06-20 13:48:00,167
871,871,Delivered,2025-05-20 00:48:00,2
872,872,Delivered,2025-03-17 13:24:00,78
873,873,Delivered,2024-12-10 22:29:00,43
874,874,Delivered,2024-12-14 08:17:00,87
875,875,Delivered,2024-10-02 14:12:00,127
876,876,Picked Up,2025-03-23 22:12:00,69
877,877,Assigned,2025-02-12 21:18:00,70
879,879,Delivered,2024-09-08 07:00:00,48
880,880,Assigned,2025-04-08 09:12:00,138
881,881,Assigned,2025-05-07 22:37:00,74
883,883,Assigned,2024-09-21 12:41:00,50
884,884,Delivered,2025-06-30 12:36:00,134
885,885,Assigned,2025-08-06 15:38:00,150
886,886,Assigned,2024-10-02 13:33:00,22
887,887,Picked Up,2024-09-29 21:15:00,137
888,888,Picked Up,2025-05-18 17:49:00,164
889,889,Delivered,2025-07-30 19:02:00,79
890,890,Assigned,2024-12-24 13:46:00,87
891,891,Delivered,2024-12-20 19:53:00,171
892,892,Delivered,2025-04-24 14:38:00,120
893,893,Delivered,2024-10-21 19:57:00,62
894,894,Assigned,2025-05-27 21:20:00,81
895,895,Delivered,2024-10-19 18:33:00,137
896,896,Picked Up,2024-12-01 13:54:00,161
897,897,In Transit,2025-03-02 22:21:00,166
898,898,Delivered,2024-09-19 15:54:00,148
899,899,Assigned,2025-07-20 21:17:00,78
900,900,Delivered,2025-05-18 20:12:00,145
901,901,Delivered,2025-04-18 22:28:00,51
902,902,Delivered,2024-10-23 21:23:00,135
903,903,Delivered,2025-07-03 08:45:00,154
904,904,Assigned,2025-05-04 21:24:00,49
905,905,In Transit,2024-09-12 09:41:00,124
907,907,Assigned,2025-06-15 15:14:00,66
908,908,Delivered,2025-01-27 04:30:00,24
909,909,Assigned,2024-12-08 05:43:00,30
910,910,Delivered,2024-10-16 13:26:00,14
911,911,Delivered,2024-09-28 08:41:00,72
912,912,Assigned,2025-09-06 21:10:00,93
913,913,Delivered,2025-03-21 04:50:00,176
914,914,Delivered,2025-05-10 00:16:00,43
915,915,Delivered,2025-01-03 10:00:00,158
916,916,Picked Up,2025-06-10 04:52:00,78
917,917,Picked Up,2024-11-04 18:34:00,49
918,918,Assigned,2025-02-18 20:51:00,151
920,920,Picked Up,2025-03-02 14:50:00,11
921,921,Assigned,2024-12-18 21:04:00,47
922,922,Delivered,2025-05-19 21:00:00,110
924,924,Picked Up,2025-08-26 03:04:00,108
925,925,Picked Up,2025-05-01 14:03:00,128
926,926,Assigned,2025-04-22 02:47:00,105
927,927,Picked Up,2024-12-13 09:27:00,52
928,928,Assigned,2025-01-12 13:15:00,67
929,929,Delivered,2024-11-24 13:33:00,13
931,931,Delivered,2025-02-04 20:31:00,76
932,932,Picked Up,2024-09-20 10:51:00,71
933,933,Delivered,2025-05-27 19:22:00,19
934,934,Delivered,2024-10-15 21:57:00,1
935,935,Delivered,2025-02-26 14:06:00,38
936,936,Delivered,2025-04-06 05:39:00,96
937,937,Assigned,2024-12-05 14:28:00,20
938,938,Delivered,2024-11-24 13:03:00,64
939,939,Picked Up,2024-09-15 13:04:00,125
940,940,Delivered,2025-08-24 21:47:00,13
942,942,Delivered,2025-09-04 14:36:00,72
944,944,Delivered,2025-05-20 20:28:00,14
945,945,Delivered,2025-03-05 21:59:00,112
946,946,Delivered,2025-04-26 20:04:00,143
948,948,Delivered,2024-11-17 20:37:00,161
949,949,Assigned,2024-09-28 04:56:00,68
950,950,Assigned,2025-02-13 03:11:00,173
951,951,Assigned,2025-02-23 17:26:00,33
952,952,Delivered,2025-05-11 22:40:00,129
953,953,Delivered,2025-07-10 20:26:00,199
954,954,Delivered,2024-10-05 22:00:00,81
955,955,Delivered,2025-02-22 21:58:00,36
956,956,Delivered,2025-07-21 14:02:00,141
957,957,Delivered,2025-02-27 12:58:00,51
958,958,Assigned,2025-01-14 12:57:00,178
959,959,Assigned,2024-12-20 13:19:00,165
960,960,Delivered,2025-02-15 21:06:00,85
961,961,Delivered,2024-11-14 12:59:00,68
962,962,Delivered,2024-12-23 13:52:00,12
963,963,Delivered,2024-10-10 05:35:00,75
964,964,Delivered,2024-09-07 23:18:00,162
965,965,Assigned,2025-07-24 20:31:00,93
966,966,Delivered,2025-06-21 07:32:00,192
967,967,In Transit,2025-01-08 00:58:00,182
968,968,Picked Up,2024-11-22 14:42:00,156
969,969,Assigned,2025-08-26 06:40:00,24
970,970,Delivered,2025-03-21 06:53:00,47
971,971,Delivered,2024-11-04 22:21:00,77
972,972,Delivered,2025-06-08 13:12:00,149
973,973,In Transit,2025-05-06 14:47:00,160
974,974,Picked Up,2025-06-15 01:29:00,151
975,975,Delivered,2025-04-04 13:58:00,29
976,976,Delivered,2024-12-27 22:14:00,176
977,977,Delivered,2025-05-15 08:41:00,177
979,979,Delivered,2024-10-13 12:55:00,74
980,980,Assigned,2025-06-12 21:51:00,52
981,981,Picked Up,2024-09-20 13:06:00,61
982,982,Delivered,2025-06-23 17:30:00,5
983,983,Delivered,2025-02-23 12:46:00,120
984,984,Delivered,2025-04-29 03:41:00,38
985,985,Delivered,2024-10-05 13:50:00,176
986,986,Picked Up,2025-08-06 12:13:00,69
987,987,Picked Up,2024-10-04 02:28:00,1
988,988,Picked Up,2025-02-18 20:24:00,45
989,989,Picked Up,2024-09-28 21:40:00,172
990,990,Delivered,2025-02-19 12:48:00,130
991,991,In Transit,2025-06-03 01:34:00,22
992,992,Delivered,2025-03-09 20:55:00,180
993,993,Assigned,2025-02-14 20:37:00,114
994,994,Delivered,2024-10-26 08:48:00,145
996,996,Delivered,2024-09-26 16:39:00,2
997,997,Delivered,2025-05-27 01:31:00,80
998,998,Delivered,2025-05-08 14:44:00,174
999,999,In Transit,2025-05-12 08:35:00,139
1000,1000,Assigned,2024-11-30 07:17:00,172
1001,1001,Assigned,2025-08-25 13:52:00,174
1002,1002,Delivered,2024-12-09 20:22:00,3
1003,1003,Assigned,2025-06-29 14:01:00,82
1004,1004,In Transit,2025-07-24 07:19:00,79
1005,1005,Delivered,2025-03-31 11:39:00,71
1006,1006,Delivered,2025-03-12 19:16:00,105
1007,1007,Delivered,2025-06-07 16:19:00,152
1008,1008,Assigned,2025-04-21 09:17:00,2
1009,1009,Delivered,2025-02-04 13:47:00,181
1010,1010,Delivered,2025-01-21 09:25:00,16
1011,1011,Delivered,2025-06-13 11:15:00,13
1012,1012,Picked Up,2025-06-07 20:23:00,76
1013,1013,Assigned,2025-04-08 22:56:00,147
1014,1014,Picked Up,2025-03-06 19:50:00,13
1015,1015,Delivered,2025-04-29 18:18:00,98
1016,1016,Delivered,2025-05-22 04:52:00,20
1017,1017,Assigned,2025-05-15 21:19:00,20
1018,1018,Delivered,2025-01-17 09:34:00,153
1019,1019,Delivered,2024-12-06 02:10:00,177
1020,1020,Delivered,2025-08-07 10:31:00,113
1021,1021,Picked Up,2025-01-03 21:30:00,78
1022,1022,In Transit,2024-10-06 16:57:00,180
1023,1023,Delivered,2024-09-19 14:13:00,51
1024,1024,Assigned,2025-08-27 18:07:00,95
1025,1025,Assigned,2024-10-08 22:42:00,150
1026,1026,Delivered,2025-03-16 13:58:00,103
1027,1027,Delivered,2024-10-19 21:39:00,170
1028,1028,Assigned,2025-09-03 21:19:00,58
1029,1029,Delivered,2024-12-04 12:45:00,27
1030,1030,Delivered,2025-03-20 20:14:00,168
1031,1031,Assigned,2025-05-06 13:58:00,197
1032,1032,Picked Up,2025-03-09 13:09:00,1
1033,1033,Delivered,2025-04-08 17:25:00,108
1034,1034,Delivered,2025-09-02 18:51:00,146
1035,1035,Picked Up,2024-11-06 20:24:00,57
1036,1036,Delivered,2024-10-30 14:47:00,198
1037,1037,Delivered,2024-09-13 07:02:00,144
1038,1038,Delivered,2025-02-12 18:07:00,134
1039,1039,Delivered,2024-09-21 20:45:00,178
1040,1040,Assigned,2024-11-03 14:46:00,43
1041,1041,Picked Up,2025-08-10 13:03:00,122
1042,1042,Delivered,2024-12-10 21:50:00,100
1043,1043,Delivered,2024-11-06 13:14:00,148
1044,1044,Delivered,2025-05-31 21:55:00,200
1045,1045,Delivered,2025-06-17 21:01:00,157
1046,1046,Assigned,2024-09-19 13:15:00,30
1047,1047,Delivered,2025-05-20 02:17:00,178
1048,1048,Delivered,2025-04-02 06:14:00,10
1049,1049,Assigned,2024-11-05 13:53:00,94
1050,1050,Delivered,2025-01-25 13:27:00,8
1051,1051,Delivered,2025-02-08 21:48:00,164
1052,1052,Picked Up,2025-09-05 22:22:00,147
1053,1053,In Transit,2025-08-23 14:31:00,168
1054,1054,Picked Up,2025-01-03 05:23:00,16
1055,1055,Delivered,2024-11-15 16:07:00,134
1056,1056,In Transit,2024-12-16 09:43:00,122
1057,1057,Delivered,2024-09-16 20:34:00,57
1058,1058,Delivered,2025-01-01 22:09:00,8
1059,1059,Delivered,2024-09-15 14:56:00,133
1060,1060,Delivered,2025-08-17 04:48:00,31
1061,1061,Delivered,2025-01-27 13:27:00,101
1062,1062,Delivered,2024-12-23 14:05:00,50
1063,1063,Assigned,2025-02-01 22:16:00,37
1064,1064,Delivered,2025-01-15 19:26:00,71
1065,1065,Delivered,2025-04-08 09:09:00,43
1066,1066,Delivered,2025-02-18 20:47:00,93
1067,1067,Delivered,2025-04-24 03:46:00,124
1068,1068,Delivered,2024-10-15 19:01:00,123
1069,1069,Delivered,2024-11-14 15:55:00,7
1070,1070,Picked Up,2025-02-17 19:20:00,109
1072,1072,Assigned,2025-07-20 22:44:00,98
1073,1073,Assigned,2024-12-10 13:56:00,26
1074,1074,Delivered,2024-11-23 21:54:00,138
1075,1075,Delivered,2024-12-13 20:06:00,163
1076,1076,Assigned,2024-12-20 11:19:00,130
1077,1077,Delivered,2024-11-19 21:47:00,49
1078,1078,Assigned,2025-03-01 23:47:00,14
1079,1079,Delivered,2024-10-22 07:03:00,84
1080,1080,Delivered,2025-01-10 10:44:00,114
1082,1082,Delivered,2025-08-20 06:29:00,27
1083,1083,Picked Up,2025-04-19 01:43:00,16
1084,1084,Assigned,2025-08-09 08:21:00,189
1085,1085,Delivered,2025-07-14 08:07:00,167
1086,1086,Delivered,2025-06-01 20:25:00,186
1087,1087,Delivered,2025-05-26 19:16:00,76
1088,1088,Delivered,2025-05-04 01:00:00,67
1089,1089,Delivered,2025-01-03 22:50:00,29
1090,1090,Assigned,2025-05-03 22:47:00,144
1091,1091,Picked Up,2025-02-13 03:01:00,175
1092,1092,Assigned,2025-03-23 19:47:00,199
1093,1093,Delivered,2024-12-02 20:14:00,138
1094,1094,Delivered,2024-11-15 14:17:00,129
1095,1095,Picked Up,2024-10-12 00:34:00,110
1096,1096,Delivered,2024-10-17 21:49:00,93
1097,1097,Delivered,2024-11-28 20:56:00,5
1098,1098,Delivered,2025-08-23 13:37:00,120
1100,1100,Delivered,2024-10-25 14:01:00,70
1101,1101,Delivered,2025-06-15 02:54:00,181
1103,1103,In Transit,2025-04-29 18:59:00,68
1105,1105,Delivered,2025-04-13 20:13:00,80
1107,1107,Picked Up,2025-08-20 04:19:00,94
1108,1108,Delivered,2025-03-09 13:33:00,144
1109,1109,Picked Up,2025-01-18 14:15:00,198
1110,1110,In Transit,2025-03-11 17:35:00,32
1111,1111,Picked Up,2024-11-12 21:44:00,166
1112,1112,Assigned,2025-08-12 21:45:00,111
1113,1113,In Transit,2025-07-01 21:11:00,118
1114,1114,Delivered,2025-08-18 21:50:00,150
1116,1116,Picked Up,2024-11-18 12:14:00,127
1118,1118,Assigned,2025-04-21 17:02:00,181
1119,1119,Assigned,2025-09-04 20:18:00,46
1120,1120,In Transit,2025-03-12 20:42:00,92
1121,1121,Delivered,2025-05-22 14:07:00,76
1122,1122,Delivered,2025-03-24 22:32:00,166
1123,1123,Picked Up,2025-04-01 21:03:00,28
1124,1124,Picked Up,2025-03-24 20:51:00,177
1125,1125,Picked Up,2024-10-02 09:26:00,151
1126,1126,Delivered,2025-01-18 06:04:00,14
1127,1127,Picked Up,2025-06-10 15:49:00,179
1129,1129,Delivered,2025-04-01 04:36:00,30
1130,1130,Delivered,2025-03-08 17:13:00,49
1131,1131,Assigned,2024-11-20 22:08:00,198
1132,1132,Assigned,2025-01-10 11:04:00,55
1133,1133,Assigned,2025-05-06 21:04:00,140
1134,1134,Delivered,2025-05-04 21:34:00,3
1135,1135,Delivered,2025-08-23 14:19:00,176
