order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
246,200,103,Fajitas x2; Mexican Rice x1; Churros x1,2025-08-30,19:58:00,Confirmed,1011.5
247,73,186,Mexican Rice x2; Enchiladas x2; Nachos x3; Nachos x2; Fajitas x3,2024-10-28,11:26:00,Completed,2854.5
248,144,19,Guacamole x2; Burrito x3; Guacamole x3; Mexican Rice x2; Salsa x2,2025-02-03,13:15:00,Completed,2281.5
249,199,118,Mexican Rice x1; Salsa x1; Guacamole x1; Fajitas x3,2025-05-02,23:43:00,Completed,1424.0
250,81,106,Gobi Manchurian x3; Hakka Noodles x3; Chilli Chicken x1,2024-09-21,04:43:00,Completed,1413.0
251,88,20,Special Meal x2; Special Platter x1; Classic Platter x2; Classic Dish x3; Special Meal x1,2025-06-08,20:53:00,Completed,2631.3
252,40,200,Manchurian x1,2025-05-30,22:31:00,Completed,283.0
253,196,139,Deluxe Meal x2,2025-06-20,21:56:00,Completed,1041.7
254,71,126,Classic Meal x1; Classic Dish x3,2025-09-02,13:34:00,Pending,985.2
255,89,101,Salsa x1; Churros x2,2025-09-06,19:00:00,Completed,470.0
256,98,149,Dim Sum x2,2024-11-03,21:11:00,Completed,426.0
257,61,69,Caprese Salad x2; Bruschetta x1; Fettuccine x2; Garlic Bread x2,2025-02-11,20:23:00,Completed,1439.0
258,72,116,Classic Dish x3; Special Dish x1,2025-08-19,13:24:00,Preparing,1766.0
259,190,39,Special Dish x2; Special Platter x3; Classic Meal x2; Deluxe Platter x1,2025-07-05,04:10:00,Confirmed,3425.5
260,66,122,Deluxe Platter x2,2025-01-30,12:35:00,Completed,727.1
261,66,89,Bisi Bele Bath x1,2024-11-15,21:38:00,Preparing,241.0
262,148,167,Special Meal x2; Classic Platter x3; Deluxe Dish x3; Deluxe Meal x1; Special Platter x2,2025-01-03,18:25:00,Completed,4281.55
263,19,21,Enchiladas x1; Enchiladas x2,2025-05-19,12:17:00,Completed,921.5
264,102,70,Deluxe Platter x3; Deluxe Meal x1; Special Dish x3; Deluxe Platter x1,2025-01-29,13:06:00,Confirmed,2754.25
265,122,141,Tacos x2,2025-08-19,20:05:00,Confirmed,525.0
266,159,40,Classic Meal x1,2024-12-30,20:28:00,Completed,368.4
267,34,135,Special Dish x2; Deluxe Meal x3,2025-07-17,16:08:00,Cancelled,2299.25
268,179,139,Classic Platter x3; Classic Platter x2,2025-07-01,19:34:00,Ready for Pickup,2189.25
269,89,124,Uttapam x1; Pongal x2; Rasam x2; Sambhar x1; Sambhar x1,2024-09-29,15:48:00,Completed,744.0
270,89,74,Medu Vada x1; Pongal x2; Sambhar x1; Bisi Bele Bath x2,2025-03-30,10:00:00,Completed,824.0
271,49,106,Schezwan Noodles x2; Fried Rice x1; Schezwan Noodles x2; Fried Rice x2; Manchurian x2,2025-08-15,10:48:00,Completed,1928.5
272,157,178,Chilli Chicken x3; Gobi Manchurian x2; Schezwan Noodles x1,2025-02-05,08:18:00,Confirmed,1315.0
273,117,159,Deluxe Platter x2; Special Meal x1; Special Platter x1; Special Meal x1,2024-12-06,13:00:00,Preparing,1695.15
274,39,4,Naan x2; Palak Paneer x2; Chole Bhature x2; Chole Bhature x3,2025-08-24,01:05:00,Completed,1697.0
275,38,15,Bisi Bele Bath x1; Medu Vada x2; Vada x1,2025-01-22,20:53:00,Pending,455.5
276,197,183,Deluxe Meal x3; Special Dish x3,2025-07-26,04:42:00,Cancelled,2161.15
277,122,100,Dim Sum x1; Hakka Noodles x3; Gobi Manchurian x3,2024-10-05,11:40:00,Preparing,1349.5
278,93,14,Special Dish x2; Deluxe Dish x2,2025-04-03,05:50:00,Preparing,1555.9
279,11,149,American Chopsuey x1; Dim Sum x1; Fried Rice x1; Hot & Sour Soup x1,2024-12-04,19:59:00,Cancelled,829.0
280,195,161,Special Meal x1,2025-03-25,15:06:00,Confirmed,578.0
281,60,82,Classic Meal x3; Special Dish x2; Classic Dish x1; Deluxe Platter x3; Deluxe Platter x1,2025-05-21,08:22:00,Ready for Pickup,3854.4
282,120,71,Classic Dish x3; Special Meal x2; Classic Meal x1; Classic Platter x3; Special Dish x2,2025-05-02,19:20:00,Completed,3759.25
283,169,138,Special Platter x2; Classic Dish x2; Deluxe Meal x2; Special Dish x3,2024-10-21,01:08:00,Preparing,4371.55
284,9,52,Hot & Sour Soup x1,2025-04-02,01:41:00,Completed,193.5
285,169,126,Classic Platter x2; Special Meal x3; Classic Dish x1; Classic Meal x2; Classic Dish x3,2025-02-02,21:26:00,Completed,3469.55
286,182,15,Sambhar x3; Dosa x3; Idli x2; Idli x1; Medu Vada x1,2025-01-19,19:34:00,Ready for Pickup,1023.0
287,50,135,Classic Platter x3; Classic Platter x3,2024-09-13,20:36:00,Ready for Pickup,1935.45
288,118,180,Pasta Alfredo x1; Lasagna x3; Tiramisu x3; Bruschetta x3,2024-12-20,15:38:00,Completed,2476.0
289,91,81,Dim Sum x2; Schezwan Noodles x3; Schezwan Noodles x3; Dim Sum x3; Fried Rice x3,2025-02-17,09:49:00,Completed,2815.0
290,191,66,Pongal x2; Bisi Bele Bath x1; Dosa x2,2025-01-19,00:08:00,Cancelled,719.0
291,78,2,Naan x1; Tandoori Roti x1; Biryani x3,2025-03-24,16:59:00,Completed,1159.25
292,25,10,Dim Sum x1; Spring Rolls x2; Dim Sum x3; Fried Rice x1,2025-01-19,20:05:00,Completed,1295.5
293,146,56,Classic Meal x1,2024-12-11,20:44:00,Completed,477.85
294,25,153,Special Platter x2; Special Dish x2; Deluxe Meal x1,2025-06-19,19:38:00,Completed,1907.15
295,163,200,Hakka Noodles x2; Gobi Manchurian x1; Dim Sum x3; American Chopsuey x1,2024-09-17,14:14:00,Preparing,1373.0
296,173,188,Deluxe Platter x3; Special Dish x2; Deluxe Dish x2; Special Meal x3,2025-02-05,16:16:00,Confirmed,4058.7
297,129,112,Quesadilla x2; Churros x1,2025-05-04,13:36:00,Preparing,659.5
298,158,189,Special Dish x2; Deluxe Meal x3; Special Dish x2; Deluxe Meal x1; Deluxe Meal x3,2024-09-11,20:10:00,Cancelled,4806.4
299,158,114,Special Meal x1; Special Platter x1; Classic Dish x3; Special Dish x1; Deluxe Dish x3,2025-08-28,12:30:00,Pending,2741.8
300,54,190,Naan x1; Samosa x3; Biryani x3; Chole Bhature x3; Dal Makhani x3,2025-08-26,19:24:00,Completed,2531.0
301,170,135,Deluxe Dish x2,2025-06-22,20:39:00,Preparing,420.0
302,120,168,Idli x2,2024-11-17,11:54:00,Completed,240.0
303,93,28,Deluxe Platter x1,2025-07-23,14:45:00,Confirmed,418.35
304,81,125,Classic Dish x1; Classic Meal x3; Special Dish x3; Deluxe Meal x2; Classic Dish x2,2025-01-03,12:40:00,Ready for Pickup,3750.1
305,129,71,Classic Meal x1,2024-10-30,21:14:00,Preparing,430.4
306,101,169,Burrito x3; Fajitas x3,2025-03-09,18:40:00,Completed,1742.5
307,107,62,Spring Rolls x2; Chilli Chicken x3; Dim Sum x2; Gobi Manchurian x1; Fried Rice x3,2025-07-29,17:43:00,Completed,2211.5
308,36,80,Special Meal x3; Classic Dish x1; Classic Platter x1; Deluxe Dish x2; Deluxe Meal x2,2025-02-21,21:57:00,Completed,2317.7
309,190,71,Special Dish x1; Special Platter x2,2024-10-21,16:14:00,Completed,1272.35
310,60,176,Deluxe Dish x1,2025-05-31,21:30:00,Completed,475.7
311,96,48,Salsa x2; Quesadilla x1; Nachos x1; Tacos x2,2025-08-07,22:59:00,Preparing,1170.0
312,106,57,Nachos x1; Quesadilla x2,2025-09-03,13:20:00,Completed,709.5
313,64,110,Special Platter x3; Deluxe Meal x3; Classic Platter x3; Classic Platter x3,2025-07-04,13:52:00,Completed,4446.0
314,63,133,Deluxe Platter x3; Deluxe Platter x1; Special Meal x2; Deluxe Meal x1; Deluxe Meal x1,2024-10-28,14:09:00,Completed,2784.05
315,166,116,Classic Platter x1,2025-04-25,17:57:00,Completed,296.35
316,35,101,Enchiladas x2; Tacos x1; Salsa x3; Nachos x2,2025-04-18,11:44:00,Completed,1547.0
317,183,42,Idli x1,2025-01-18,13:23:00,Confirmed,159.0
318,182,99,Mexican Rice x1; Fajitas x3; Fajitas x1; Quesadilla x2; Mexican Rice x3,2025-02-02,07:09:00,Preparing,2412.0
319,183,14,Deluxe Meal x2; Classic Dish x1; Special Dish x2; Special Meal x2,2024-12-29,20:38:00,Completed,2909.5
320,61,56,Classic Meal x2; Deluxe Dish x3; Special Dish x2; Classic Platter x1; Special Dish x1,2024-09-28,12:09:00,Completed,3908.75
321,171,148,Chilli Chicken x2; Manchurian x1; Manchurian x2; Spring Rolls x1; Chilli Chicken x3,2024-09-14,19:38:00,Completed,2025.0
322,144,46,Caprese Salad x2; Margherita Pizza x1; Risotto x2; Bruschetta x2,2025-05-25,20:53:00,Completed,1588.0
323,75,121,Burrito x3; Guacamole x2,2025-06-06,13:13:00,Completed,1186.5
324,157,15,Masala Dosa x3,2025-04-28,15:05:00,Completed,542.5
325,177,155,Schezwan Noodles x3; Dim Sum x2; Gobi Manchurian x3,2025-08-23,12:08:00,Completed,1623.0
326,128,134,Deluxe Dish x1; Classic Meal x1; Special Dish x3; Special Platter x3,2025-01-11,13:21:00,Ready for Pickup,2831.15
327,164,55,Naan x3,2024-11-02,11:04:00,Ready for Pickup,237.0
328,130,141,Tacos x1; Enchiladas x2; Fajitas x3,2025-08-28,19:01:00,Completed,1746.0
329,50,85,Classic Meal x1; Classic Dish x1; Classic Meal x2,2025-02-04,20:26:00,Completed,1776.8
330,15,134,Classic Platter x2; Classic Platter x1; Classic Platter x2,2025-01-23,22:17:00,Completed,1914.55
331,87,97,Special Platter x2; Special Platter x2; Classic Meal x2; Deluxe Dish x1; Deluxe Meal x1,2024-10-27,12:07:00,Ready for Pickup,2559.9
332,10,200,Manchurian x2; Gobi Manchurian x1,2024-11-30,21:09:00,Preparing,669.0
333,124,188,Deluxe Meal x1; Classic Platter x1; Classic Dish x2; Classic Platter x1; Deluxe Dish x1,2025-06-08,13:02:00,Confirmed,2017.65
334,197,169,Tacos x3; Guacamole x3; Nachos x2,2025-02-13,08:17:00,Completed,1638.0
335,198,113,Chilli Chicken x1,2025-01-07,12:00:00,Cancelled,271.0
336,144,132,Special Platter x3,2025-06-19,11:45:00,Completed,1086.35
337,147,63,Special Meal x2; Classic Meal x1,2025-06-27,13:43:00,Confirmed,1187.05
338,99,14,Deluxe Meal x3,2025-08-27,21:40:00,Completed,827.15
339,180,115,Deluxe Meal x1; Classic Platter x1; Deluxe Platter x1; Classic Meal x2; Deluxe Platter x3,2025-03-07,13:14:00,Completed,3013.75
340,37,158,Deluxe Meal x3; Classic Meal x2; Deluxe Dish x2,2025-02-09,12:29:00,Completed,1850.35
341,73,197,Masala Dosa x3; Vada x3; Idli x2,2025-07-01,20:20:00,Completed,936.0
342,19,78,Deluxe Meal x2; Special Platter x3; Special Meal x1; Deluxe Dish x2; Deluxe Platter x3,2025-02-24,10:42:00,Completed,4222.55
343,190,183,Deluxe Dish x3; Deluxe Meal x1; Deluxe Dish x2; Special Platter x3; Classic Meal x2,2024-12-26,19:05:00,Preparing,3909.8
344,36,149,Spring Rolls x3,2025-06-29,13:18:00,Ready for Pickup,543.0
345,148,115,Special Platter x2; Classic Platter x2,2025-05-15,23:22:00,Cancelled,1370.7
346,150,3,Calzone x2; Lasagna x2; Margherita Pizza x2; Calzone x1; Margherita Pizza x3,2025-01-19,20:22:00,Confirmed,3225.5
347,73,8,Tiramisu x3; Caprese Salad x2,2025-03-18,12:24:00,Completed,1078.0
348,112,140,Classic Dish x1; Special Platter x2,2025-07-29,06:55:00,Completed,1195.25
349,35,3,Margherita Pizza x1,2025-02-24,21:42:00,Completed,391.0
350,35,22,Bisi Bele Bath x2; Masala Dosa x2,2024-10-28,07:32:00,Completed,762.0
351,116,99,Nachos x1; Fajitas x3; Tacos x3,2025-06-22,21:15:00,Completed,1835.5
352,69,106,American Chopsuey x2; Hakka Noodles x1; American Chopsuey x2; Dim Sum x1; American Chopsuey x2,2024-10-07,03:46:00,Completed,1764.5
353,193,200,Hot & Sour Soup x3; Manchurian x3; American Chopsuey x1,2025-06-29,13:47:00,Completed,1368.0
354,172,20,Classic Meal x1; Deluxe Platter x2; Deluxe Platter x3; Classic Meal x2; Deluxe Meal x1,2024-11-04,21:47:00,Ready for Pickup,3127.4
355,145,67,Fettuccine x3,2025-01-19,17:42:00,Cancelled,890.5
356,189,160,Deluxe Meal x1,2025-08-27,03:50:00,Preparing,263.6
357,34,158,Deluxe Meal x3; Special Platter x3; Classic Dish x2,2025-05-07,20:16:00,Completed,2323.1
358,61,125,Classic Dish x1; Special Platter x2,2025-05-20,23:49:00,Ready for Pickup,898.05
359,170,113,Fried Rice x3; Dim Sum x1,2025-08-30,11:52:00,Confirmed,848.0
360,43,119,Deluxe Meal x3; Classic Dish x3; Classic Meal x2; Special Platter x1,2025-02-09,21:28:00,Ready for Pickup,3583.35
361,81,136,Special Platter x2,2025-03-08,18:41:00,Completed,1056.6
362,86,70,Special Meal x3; Deluxe Meal x3; Special Platter x3,2025-06-28,08:21:00,Completed,4722.1
363,47,81,Hakka Noodles x3; Hakka Noodles x1; Hakka Noodles x2; Manchurian x3; Manchurian x3,2024-12-29,12:46:00,Preparing,2452.0
364,50,9,Classic Dish x3,2025-08-15,21:13:00,Cancelled,635.85
365,164,32,Special Platter x2,2024-11-16,20:41:00,Completed,525.6
366,48,29,Deluxe Meal x3; Special Platter x2,2025-06-12,13:57:00,Completed,2106.55
367,198,83,Special Dish x1; Deluxe Meal x1; Deluxe Meal x2,2025-04-13,13:59:00,Preparing,1181.65
368,101,46,Pasta Alfredo x1; Calzone x2; Garlic Bread x3; Pasta Alfredo x2,2025-07-15,11:02:00,Confirmed,1944.0
369,147,187,Hot & Sour Soup x1; Hot & Sour Soup x1; Hakka Noodles x1,2025-08-18,13:09:00,Completed,576.0
370,101,148,Gobi Manchurian x3,2025-04-22,13:27:00,Completed,646.0
371,187,200,Gobi Manchurian x1,2024-10-01,12:44:00,Completed,219.0
372,124,32,Classic Meal x3; Deluxe Meal x3; Classic Dish x3; Deluxe Dish x2; Classic Dish x3,2024-10-10,22:42:00,Preparing,4226.75
373,179,100,Dim Sum x2,2025-08-16,21:28:00,Completed,392.0
374,36,10,Hakka Noodles x3; American Chopsuey x1,2025-03-09,13:50:00,Completed,848.5
375,79,128,Hot & Sour Soup x1; Hakka Noodles x2; Hakka Noodles x2; Hakka Noodles x2; Manchurian x1,2025-08-07,19:29:00,Completed,1572.5
376,138,39,Special Dish x3; Special Meal x1; Deluxe Platter x1; Classic Platter x1; Special Platter x2,2025-06-02,04:39:00,Preparing,1893.35
377,152,17,Idli x2,2025-01-23,20:14:00,Confirmed,236.0
378,52,110,Classic Platter x2; Special Platter x3; Special Meal x1,2025-08-26,07:04:00,Confirmed,2483.05
379,37,194,Quesadilla x3; Enchiladas x3; Quesadilla x2; Nachos x3,2024-10-21,05:50:00,Completed,2583.5
380,157,97,Special Meal x1; Special Dish x3,2024-11-27,18:18:00,Completed,885.8
381,198,122,Special Dish x2; Classic Meal x1,2025-01-30,18:02:00,Completed,1420.7
382,184,128,Manchurian x3; Chilli Chicken x2; Schezwan Noodles x1; Gobi Manchurian x1; Fried Rice x1,2025-06-09,22:39:00,Ready for Pickup,1753.5
383,195,139,Special Meal x3; Special Meal x1; Special Dish x2; Deluxe Dish x3; Special Dish x2,2025-05-29,09:16:00,Ready for Pickup,4500.0
384,195,117,Paneer Tikka x3,2024-11-16,21:11:00,Preparing,915.0
385,8,125,Special Dish x3; Deluxe Platter x2; Deluxe Dish x2; Special Dish x1; Special Dish x1,2024-09-17,21:04:00,Completed,3593.55
386,125,14,Special Dish x2; Special Meal x1; Deluxe Platter x3; Deluxe Meal x2,2025-07-08,01:36:00,Confirmed,2681.9
387,35,29,Deluxe Meal x2; Special Meal x1; Classic Platter x3; Classic Dish x2,2024-12-11,13:13:00,Completed,2196.6
388,119,72,Classic Meal x1,2024-09-19,13:14:00,Completed,339.8
389,152,39,Special Meal x1; Deluxe Platter x1; Deluxe Platter x2; Classic Dish x2; Special Dish x1,2024-11-02,20:13:00,Confirmed,2676.95
390,76,62,Hakka Noodles x2,2024-11-18,12:45:00,Completed,450.0
391,147,192,Special Meal x1; Classic Meal x2; Classic Meal x1; Classic Dish x3; Deluxe Platter x2,2025-07-11,20:44:00,Completed,2915.1
392,139,148,Manchurian x3; Dim Sum x3,2025-07-02,14:58:00,Completed,1198.5
393,14,29,Deluxe Meal x1; Deluxe Meal x3; Classic Platter x3; Classic Dish x2,2025-07-02,15:41:00,Completed,2328.75
394,193,149,Fried Rice x2; Dim Sum x2,2024-12-22,19:17:00,Confirmed,818.0
395,96,89,Pongal x3; Medu Vada x1; Pongal x3; Medu Vada x3,2025-05-30,21:28:00,Completed,988.0
396,173,178,Fried Rice x2,2024-11-02,03:57:00,Preparing,434.0
397,20,28,Deluxe Dish x2; Special Dish x3,2025-06-27,12:43:00,Completed,1813.9
398,34,122,Deluxe Meal x1; Deluxe Dish x1; Special Platter x2,2025-01-08,17:41:00,Completed,1759.1
399,84,125,Classic Platter x3; Deluxe Meal x3; Special Meal x2; Special Meal x2; Special Dish x2,2025-04-25,22:39:00,Completed,4250.6
400,183,138,Special Dish x1; Special Dish x1; Deluxe Platter x2,2024-11-08,12:13:00,Completed,1230.4
401,9,171,Rasam x1; Rasam x2; Medu Vada x1,2025-04-25,12:58:00,Pending,389.5
402,128,197,Pongal x2; Vada x1,2025-03-30,16:32:00,Ready for Pickup,360.5
403,181,76,Deluxe Platter x1; Classic Platter x2; Classic Dish x1; Special Platter x1,2025-03-08,01:39:00,Completed,2222.5
404,115,92,Bruschetta x1,2024-12-16,19:37:00,Completed,236.0
405,197,72,Special Dish x2; Classic Platter x3,2025-07-29,08:20:00,Completed,1558.6
406,131,15,Bisi Bele Bath x1; Bisi Bele Bath x2; Bisi Bele Bath x2,2025-04-15,12:22:00,Ready for Pickup,975.0
407,115,144,Special Platter x3,2024-11-08,20:18:00,Preparing,1243.55
408,187,109,Vada x3; Masala Dosa x1; Vada x1; Sambhar x2,2025-09-02,23:04:00,Completed,703.5
409,152,194,Burrito x1; Fajitas x3; Guacamole x2; Quesadilla x3,2025-03-15,19:48:00,Completed,2201.0
410,52,48,Guacamole x3; Salsa x1; Guacamole x3; Guacamole x2,2025-02-07,20:14:00,Pending,1514.0
411,1,40,Deluxe Platter x2; Special Platter x2; Deluxe Dish x3,2024-10-31,10:07:00,Completed,3360.65
412,127,18,Dim Sum x3; Hot & Sour Soup x3; Schezwan Noodles x2; Hot & Sour Soup x3; Manchurian x2,2025-04-27,20:01:00,Completed,2382.5
413,42,149,Spring Rolls x2,2024-12-30,21:08:00,Ready for Pickup,395.0
414,14,70,Deluxe Platter x1; Deluxe Meal x3; Special Platter x3,2024-12-24,20:38:00,Completed,2500.1
415,140,83,Classic Meal x3; Classic Platter x1; Classic Platter x1,2025-08-19,06:18:00,Ready for Pickup,1635.45
416,125,106,Spring Rolls x1; Fried Rice x1; Gobi Manchurian x1,2025-06-09,20:35:00,Completed,598.5
417,135,137,Classic Dish x2; Special Dish x1; Deluxe Meal x3; Deluxe Dish x3; Classic Meal x3,2025-02-07,01:52:00,Confirmed,3946.6
418,33,178,Fried Rice x2; Spring Rolls x1,2025-02-01,23:27:00,Completed,605.0
419,29,20,Deluxe Meal x1,2025-06-02,01:42:00,Completed,215.55
420,16,121,Guacamole x1,2025-02-17,12:00:00,Completed,202.0
421,32,155,American Chopsuey x1; Spring Rolls x3,2024-09-28,01:09:00,Completed,776.5
422,72,149,Dim Sum x1; Gobi Manchurian x3; American Chopsuey x1,2025-06-09,17:06:00,Completed,1028.0
423,196,4,Naan x3; Naan x2; Dal Makhani x3; Butter Chicken x3; Paneer Tikka x1,2025-02-11,21:30:00,Ready for Pickup,2466.5
424,151,48,Burrito x1; Enchiladas x2; Fajitas x1; Churros x1,2024-09-19,04:20:00,Confirmed,1337.0
425,29,134,Deluxe Meal x3; Classic Dish x2,2025-04-23,05:18:00,Completed,1399.75
426,189,80,Special Platter x2; Deluxe Dish x2; Classic Meal x1; Classic Meal x1,2025-04-01,13:42:00,Completed,1967.05
427,31,37,Deluxe Platter x1; Classic Dish x2; Special Meal x3; Deluxe Dish x2,2024-10-05,13:48:00,Completed,2293.6
428,149,152,Classic Meal x2; Classic Platter x2; Classic Meal x2,2024-11-28,05:31:00,Completed,1955.4
429,161,35,Special Platter x1,2024-10-26,19:11:00,Ready for Pickup,246.85
430,174,84,Risotto x3; Caprese Salad x1,2025-05-17,03:48:00,Completed,1054.5
431,127,120,Guacamole x3; Salsa x2,2025-07-22,11:21:00,Completed,776.0
432,139,140,Special Meal x2,2024-12-22,12:24:00,Completed,499.0
433,10,9,Classic Platter x3; Special Meal x1,2024-10-22,19:31:00,Completed,1398.25
434,146,173,Classic Platter x3; Classic Meal x3; Special Platter x2; Deluxe Meal x2,2024-12-03,19:49:00,Cancelled,4204.95
435,83,16,Classic Dish x2,2025-08-25,20:37:00,Pending,503.5
436,161,88,Special Meal x2; Deluxe Meal x3; Special Dish x3; Deluxe Platter x3,2025-05-08,21:07:00,Ready for Pickup,2737.75
437,6,138,Special Meal x2; Classic Platter x2; Special Platter x3,2024-10-01,23:24:00,Completed,3046.6
438,83,147,Chole Bhature x1,2025-07-19,19:21:00,Completed,263.0
439,196,171,Vada x3; Sambhar x2; Bisi Bele Bath x1,2025-08-06,19:50:00,Confirmed,659.5
440,138,55,Biryani x1; Biryani x3; Palak Paneer x1,2025-05-26,20:05:00,Completed,1686.0
441,149,25,Deluxe Meal x3; Classic Meal x1; Deluxe Dish x2; Classic Meal x3; Classic Meal x2,2025-08-12,11:32:00,Completed,3733.15
442,196,141,Tacos x3; Churros x1,2025-05-18,13:42:00,Cancelled,916.5
443,191,120,Churros x3; Fajitas x3; Tacos x3,2024-10-19,12:09:00,Preparing,2089.5
444,192,176,Deluxe Meal x1; Classic Dish x2; Deluxe Platter x2,2025-08-27,18:25:00,Preparing,1646.95
445,39,50,Fried Rice x2,2024-10-13,13:27:00,Completed,458.0
446,10,52,Chilli Chicken x1; Hakka Noodles x2,2025-05-04,20:42:00,Completed,689.0
447,165,11,Margherita Pizza x1; Pasta Alfredo x2; Caprese Salad x2; Pasta Alfredo x2,2024-09-27,19:56:00,Confirmed,1922.0
448,186,36,Paneer Tikka x3; Samosa x1,2025-07-13,19:37:00,Completed,987.0
449,135,65,Special Dish x1; Deluxe Meal x3; Deluxe Platter x2; Special Dish x1,2025-06-05,22:28:00,Completed,2718.4
450,151,15,Medu Vada x2; Idli x2; Medu Vada x2; Pongal x3,2025-01-20,22:56:00,Completed,822.0
451,38,93,Classic Meal x1; Classic Platter x3; Classic Dish x1; Deluxe Platter x2,2024-09-26,22:23:00,Completed,2162.65
452,176,32,Special Meal x1; Deluxe Meal x1; Special Meal x1; Deluxe Platter x3; Deluxe Dish x1,2024-11-27,21:30:00,Completed,2320.75
453,86,184,Idli x1; Sambhar x3; Idli x2; Bisi Bele Bath x3,2024-12-11,20:47:00,Ready for Pickup,1178.5
454,178,8,Lasagna x3,2025-01-23,20:08:00,Pending,1066.0
455,52,161,Deluxe Platter x1; Special Dish x3; Classic Dish x3,2025-02-19,20:20:00,Completed,2991.8
456,189,35,Special Platter x2; Deluxe Dish x2; Deluxe Dish x2,2024-10-02,09:01:00,Completed,2159.7
457,166,157,Special Meal x2; Classic Dish x2,2024-10-24,13:16:00,Confirmed,963.6
458,95,44,Special Dish x2; Deluxe Platter x1; Special Platter x1; Deluxe Meal x2; Special Meal x3,2025-01-25,23:18:00,Completed,3262.3
459,49,108,Fajitas x1; Tacos x2,2025-08-04,10:28:00,Completed,802.0
460,95,150,Manchurian x1; Hot & Sour Soup x1; Dim Sum x3; Schezwan Noodles x3,2025-08-07,19:45:00,Completed,1576.0
461,153,66,Idli x3,2024-12-16,02:59:00,Preparing,285.0
462,91,156,Classic Platter x1; Deluxe Platter x2; Deluxe Meal x2; Special Platter x3; Special Meal x3,2024-10-07,21:56:00,Completed,3540.7
463,23,82,Deluxe Dish x1; Deluxe Dish x2; Deluxe Platter x2; Deluxe Meal x2; Classic Meal x1,2025-04-01,20:31:00,Completed,2864.0
